<frozen runpy>:128: RuntimeWarning: 'phase6.core.phase6_runner' found in sys.modules after import of package 'phase6.core', but prior to execution of 'phase6.core.phase6_runner'; this may result in unpredictable behaviour
2026-05-21 21:18:01,665 [INFO] phase6.runner: [CYCLE 606] 2026-05-21T21:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:23:01,666 [INFO] phase6.runner: [CYCLE 607] 2026-05-21T21:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:28:01,666 [INFO] phase6.runner: [CYCLE 608] 2026-05-21T21:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:33:01,666 [INFO] phase6.runner: [CYCLE 609] 2026-05-21T21:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:38:01,667 [INFO] phase6.runner: [CYCLE 610] 2026-05-21T21:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:43:01,667 [INFO] phase6.runner: [CYCLE 611] 2026-05-21T21:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:48:01,668 [INFO] phase6.runner: [CYCLE 612] 2026-05-21T21:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:53:01,668 [INFO] phase6.runner: [CYCLE 613] 2026-05-21T21:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 21:58:01,668 [INFO] phase6.runner: [CYCLE 614] 2026-05-21T21:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:03:01,683 [INFO] phase6.runner: [CYCLE 615] 2026-05-21T22:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:08:01,683 [INFO] phase6.runner: [CYCLE 616] 2026-05-21T22:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:13:01,684 [INFO] phase6.runner: [CYCLE 617] 2026-05-21T22:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:18:01,684 [INFO] phase6.runner: [CYCLE 618] 2026-05-21T22:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:23:01,685 [INFO] phase6.runner: [CYCLE 619] 2026-05-21T22:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:28:01,685 [INFO] phase6.runner: [CYCLE 620] 2026-05-21T22:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:33:01,685 [INFO] phase6.runner: [CYCLE 621] 2026-05-21T22:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:38:01,686 [INFO] phase6.runner: [CYCLE 622] 2026-05-21T22:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:43:01,686 [INFO] phase6.runner: [CYCLE 623] 2026-05-21T22:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:48:01,686 [INFO] phase6.runner: [CYCLE 624] 2026-05-21T22:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:53:01,687 [INFO] phase6.runner: [CYCLE 625] 2026-05-21T22:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 22:58:01,687 [INFO] phase6.runner: [CYCLE 626] 2026-05-21T22:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:03:01,687 [INFO] phase6.runner: [CYCLE 627] 2026-05-21T23:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:08:01,688 [INFO] phase6.runner: [CYCLE 628] 2026-05-21T23:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:13:01,688 [INFO] phase6.runner: [CYCLE 629] 2026-05-21T23:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:18:01,689 [INFO] phase6.runner: [CYCLE 630] 2026-05-21T23:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:23:01,689 [INFO] phase6.runner: [CYCLE 631] 2026-05-21T23:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:28:01,689 [INFO] phase6.runner: [CYCLE 632] 2026-05-21T23:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:33:01,689 [INFO] phase6.runner: [CYCLE 633] 2026-05-21T23:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:38:01,690 [INFO] phase6.runner: [CYCLE 634] 2026-05-21T23:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:43:01,690 [INFO] phase6.runner: [CYCLE 635] 2026-05-21T23:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:48:01,691 [INFO] phase6.runner: [CYCLE 636] 2026-05-21T23:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:53:01,691 [INFO] phase6.runner: [CYCLE 637] 2026-05-21T23:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-21 23:58:01,691 [INFO] phase6.runner: [CYCLE 638] 2026-05-21T23:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:03:01,692 [INFO] phase6.runner: [CYCLE 639] 2026-05-22T00:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:08:01,692 [INFO] phase6.runner: [CYCLE 640] 2026-05-22T00:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:13:01,693 [INFO] phase6.runner: [CYCLE 641] 2026-05-22T00:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:18:01,693 [INFO] phase6.runner: [CYCLE 642] 2026-05-22T00:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:23:01,694 [INFO] phase6.runner: [CYCLE 643] 2026-05-22T00:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:28:01,694 [INFO] phase6.runner: [CYCLE 644] 2026-05-22T00:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:33:01,694 [INFO] phase6.runner: [CYCLE 645] 2026-05-22T00:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:38:01,695 [INFO] phase6.runner: [CYCLE 646] 2026-05-22T00:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:43:01,695 [INFO] phase6.runner: [CYCLE 647] 2026-05-22T00:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:48:01,695 [INFO] phase6.runner: [CYCLE 648] 2026-05-22T00:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:53:01,696 [INFO] phase6.runner: [CYCLE 649] 2026-05-22T00:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 00:58:01,696 [INFO] phase6.runner: [CYCLE 650] 2026-05-22T00:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:03:01,696 [INFO] phase6.runner: [CYCLE 651] 2026-05-22T01:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:08:01,697 [INFO] phase6.runner: [CYCLE 652] 2026-05-22T01:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:13:01,697 [INFO] phase6.runner: [CYCLE 653] 2026-05-22T01:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:18:01,698 [INFO] phase6.runner: [CYCLE 654] 2026-05-22T01:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:23:01,698 [INFO] phase6.runner: [CYCLE 655] 2026-05-22T01:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:28:01,698 [INFO] phase6.runner: [CYCLE 656] 2026-05-22T01:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:33:01,699 [INFO] phase6.runner: [CYCLE 657] 2026-05-22T01:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:38:01,699 [INFO] phase6.runner: [CYCLE 658] 2026-05-22T01:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:43:01,699 [INFO] phase6.runner: [CYCLE 659] 2026-05-22T01:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:48:01,700 [INFO] phase6.runner: [CYCLE 660] 2026-05-22T01:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:53:01,700 [INFO] phase6.runner: [CYCLE 661] 2026-05-22T01:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 01:58:01,700 [INFO] phase6.runner: [CYCLE 662] 2026-05-22T01:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:03:01,701 [INFO] phase6.runner: [CYCLE 663] 2026-05-22T02:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:08:01,701 [INFO] phase6.runner: [CYCLE 664] 2026-05-22T02:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:13:01,702 [INFO] phase6.runner: [CYCLE 665] 2026-05-22T02:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:18:01,702 [INFO] phase6.runner: [CYCLE 666] 2026-05-22T02:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:23:01,702 [INFO] phase6.runner: [CYCLE 667] 2026-05-22T02:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:28:01,703 [INFO] phase6.runner: [CYCLE 668] 2026-05-22T02:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:33:01,703 [INFO] phase6.runner: [CYCLE 669] 2026-05-22T02:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:38:01,703 [INFO] phase6.runner: [CYCLE 670] 2026-05-22T02:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:43:01,704 [INFO] phase6.runner: [CYCLE 671] 2026-05-22T02:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:48:01,704 [INFO] phase6.runner: [CYCLE 672] 2026-05-22T02:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:53:01,704 [INFO] phase6.runner: [CYCLE 673] 2026-05-22T02:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 02:58:01,705 [INFO] phase6.runner: [CYCLE 674] 2026-05-22T02:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:03:01,705 [INFO] phase6.runner: [CYCLE 675] 2026-05-22T03:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:08:01,705 [INFO] phase6.runner: [CYCLE 676] 2026-05-22T03:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:13:01,706 [INFO] phase6.runner: [CYCLE 677] 2026-05-22T03:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:18:01,706 [INFO] phase6.runner: [CYCLE 678] 2026-05-22T03:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:23:01,706 [INFO] phase6.runner: [CYCLE 679] 2026-05-22T03:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:28:01,707 [INFO] phase6.runner: [CYCLE 680] 2026-05-22T03:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:33:01,707 [INFO] phase6.runner: [CYCLE 681] 2026-05-22T03:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:38:01,707 [INFO] phase6.runner: [CYCLE 682] 2026-05-22T03:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:43:01,708 [INFO] phase6.runner: [CYCLE 683] 2026-05-22T03:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:48:01,708 [INFO] phase6.runner: [CYCLE 684] 2026-05-22T03:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:53:01,708 [INFO] phase6.runner: [CYCLE 685] 2026-05-22T03:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 03:58:01,709 [INFO] phase6.runner: [CYCLE 686] 2026-05-22T03:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:03:01,709 [INFO] phase6.runner: [CYCLE 687] 2026-05-22T04:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:08:01,709 [INFO] phase6.runner: [CYCLE 688] 2026-05-22T04:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:13:01,710 [INFO] phase6.runner: [CYCLE 689] 2026-05-22T04:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:18:01,710 [INFO] phase6.runner: [CYCLE 690] 2026-05-22T04:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:23:01,710 [INFO] phase6.runner: [CYCLE 691] 2026-05-22T04:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:28:01,711 [INFO] phase6.runner: [CYCLE 692] 2026-05-22T04:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:33:01,711 [INFO] phase6.runner: [CYCLE 693] 2026-05-22T04:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:38:01,712 [INFO] phase6.runner: [CYCLE 694] 2026-05-22T04:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:43:01,712 [INFO] phase6.runner: [CYCLE 695] 2026-05-22T04:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:48:01,713 [INFO] phase6.runner: [CYCLE 696] 2026-05-22T04:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:53:01,713 [INFO] phase6.runner: [CYCLE 697] 2026-05-22T04:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 04:58:01,713 [INFO] phase6.runner: [CYCLE 698] 2026-05-22T04:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:03:01,714 [INFO] phase6.runner: [CYCLE 699] 2026-05-22T05:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:08:01,714 [INFO] phase6.runner: [CYCLE 700] 2026-05-22T05:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:13:01,715 [INFO] phase6.runner: [CYCLE 701] 2026-05-22T05:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:18:01,715 [INFO] phase6.runner: [CYCLE 702] 2026-05-22T05:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:23:01,716 [INFO] phase6.runner: [CYCLE 703] 2026-05-22T05:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:28:01,716 [INFO] phase6.runner: [CYCLE 704] 2026-05-22T05:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:33:01,716 [INFO] phase6.runner: [CYCLE 705] 2026-05-22T05:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:38:01,717 [INFO] phase6.runner: [CYCLE 706] 2026-05-22T05:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:43:01,717 [INFO] phase6.runner: [CYCLE 707] 2026-05-22T05:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:48:01,717 [INFO] phase6.runner: [CYCLE 708] 2026-05-22T05:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:53:01,718 [INFO] phase6.runner: [CYCLE 709] 2026-05-22T05:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 05:58:01,718 [INFO] phase6.runner: [CYCLE 710] 2026-05-22T05:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:03:01,718 [INFO] phase6.runner: [CYCLE 711] 2026-05-22T06:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:08:01,719 [INFO] phase6.runner: [CYCLE 712] 2026-05-22T06:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:13:01,719 [INFO] phase6.runner: [CYCLE 713] 2026-05-22T06:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:18:01,719 [INFO] phase6.runner: [CYCLE 714] 2026-05-22T06:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:23:01,720 [INFO] phase6.runner: [CYCLE 715] 2026-05-22T06:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:28:01,721 [INFO] phase6.runner: [CYCLE 716] 2026-05-22T06:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:33:01,721 [INFO] phase6.runner: [CYCLE 717] 2026-05-22T06:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:38:01,721 [INFO] phase6.runner: [CYCLE 718] 2026-05-22T06:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:43:01,722 [INFO] phase6.runner: [CYCLE 719] 2026-05-22T06:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:48:01,722 [INFO] phase6.runner: [CYCLE 720] 2026-05-22T06:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:53:01,723 [INFO] phase6.runner: [CYCLE 721] 2026-05-22T06:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 06:58:01,723 [INFO] phase6.runner: [CYCLE 722] 2026-05-22T06:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:03:01,723 [INFO] phase6.runner: [CYCLE 723] 2026-05-22T07:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:08:01,724 [INFO] phase6.runner: [CYCLE 724] 2026-05-22T07:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:13:01,724 [INFO] phase6.runner: [CYCLE 725] 2026-05-22T07:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:18:01,724 [INFO] phase6.runner: [CYCLE 726] 2026-05-22T07:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:23:01,725 [INFO] phase6.runner: [CYCLE 727] 2026-05-22T07:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:28:01,725 [INFO] phase6.runner: [CYCLE 728] 2026-05-22T07:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:33:01,725 [INFO] phase6.runner: [CYCLE 729] 2026-05-22T07:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:38:01,726 [INFO] phase6.runner: [CYCLE 730] 2026-05-22T07:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:43:01,726 [INFO] phase6.runner: [CYCLE 731] 2026-05-22T07:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:48:01,726 [INFO] phase6.runner: [CYCLE 732] 2026-05-22T07:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:53:01,727 [INFO] phase6.runner: [CYCLE 733] 2026-05-22T07:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 07:58:01,727 [INFO] phase6.runner: [CYCLE 734] 2026-05-22T07:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:03:01,727 [INFO] phase6.runner: [CYCLE 735] 2026-05-22T08:03:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:08:01,728 [INFO] phase6.runner: [CYCLE 736] 2026-05-22T08:08:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:13:01,728 [INFO] phase6.runner: [CYCLE 737] 2026-05-22T08:13:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:18:01,728 [INFO] phase6.runner: [CYCLE 738] 2026-05-22T08:18:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:23:01,729 [INFO] phase6.runner: [CYCLE 739] 2026-05-22T08:23:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:28:01,729 [INFO] phase6.runner: [CYCLE 740] 2026-05-22T08:28:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:33:01,730 [INFO] phase6.runner: [CYCLE 741] 2026-05-22T08:33:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:38:01,730 [INFO] phase6.runner: [CYCLE 742] 2026-05-22T08:38:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:43:01,730 [INFO] phase6.runner: [CYCLE 743] 2026-05-22T08:43:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:48:01,731 [INFO] phase6.runner: [CYCLE 744] 2026-05-22T08:48:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:53:01,731 [INFO] phase6.runner: [CYCLE 745] 2026-05-22T08:53:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 08:58:01,731 [INFO] phase6.runner: [CYCLE 746] 2026-05-22T08:58:01 | rebalance_needed=False | last_rebalance=2026-05-21
2026-05-22 09:03:01,732 [INFO] phase6.runner: [CYCLE 747] 2026-05-22T09:03:01 | rebalance_needed=True | last_rebalance=2026-05-21
2026-05-22 09:03:01,732 [INFO] phase6.runner: === Daily Rebalance ===
2026-05-22 09:03:02,204 [INFO] phase6.runner: Daily Rebalance: cash=$76.77 | target_weights={'BTC-USD': 0.2, 'ETH-USD': 0.2, 'SOL-USD': 0.2, 'XRP-USD': 0.2, 'DOGE-USD': 0.2}
2026-05-22 09:03:02,210 [INFO] phase6.runner: Daily rebalance completed. Executed=0, Skipped=0
2026-05-22 09:03:02,869 [INFO] phase6.runner: Telegram digest sent successfully
2026-05-22 09:08:02,891 [INFO] phase6.runner: [CYCLE 748] 2026-05-22T09:08:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:13:02,892 [INFO] phase6.runner: [CYCLE 749] 2026-05-22T09:13:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:18:02,892 [INFO] phase6.runner: [CYCLE 750] 2026-05-22T09:18:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:23:02,892 [INFO] phase6.runner: [CYCLE 751] 2026-05-22T09:23:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:28:02,893 [INFO] phase6.runner: [CYCLE 752] 2026-05-22T09:28:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:33:02,893 [INFO] phase6.runner: [CYCLE 753] 2026-05-22T09:33:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:38:02,893 [INFO] phase6.runner: [CYCLE 754] 2026-05-22T09:38:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:43:02,894 [INFO] phase6.runner: [CYCLE 755] 2026-05-22T09:43:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:48:02,894 [INFO] phase6.runner: [CYCLE 756] 2026-05-22T09:48:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:53:02,895 [INFO] phase6.runner: [CYCLE 757] 2026-05-22T09:53:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 09:58:02,895 [INFO] phase6.runner: [CYCLE 758] 2026-05-22T09:58:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 10:03:02,895 [INFO] phase6.runner: [CYCLE 759] 2026-05-22T10:03:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 10:08:02,896 [INFO] phase6.runner: [CYCLE 760] 2026-05-22T10:08:02 | rebalance_needed=False | last_rebalance=2026-05-22
2026-05-22 10:13:02,896 [INFO] phase6.runner: [CYCLE 761] 2026-05-22T10:13:02 | rebalance_needed=False | last_rebalance=2026-05-22
